idx	cluster	cluster_dist	count	motif
973	0	0.8238735127632352	121	('give_*', 'give_given', 'give_will')
974	0	0.8130155298289373	262	('give_*', 'given>*')
975	0	0.7955070839644861	193	('give_*', 'give_given', 'given>*')
976	0	0.7670155476886688	220	('give_*', 'give_given')
977	6	0.7769651143762694	272	('accept_*', 'accept_also', 'accept_does')
978	6	0.7040503864189536	375	('accept_*', 'accept_also')
979	6	0.6464181719958145	185	('accept_*', 'accept_does', 'accept_further')
980	6	0.6337567419225469	217	('accept_*', 'accept_further')
981	4	0.6492606265278488	687	('do_*', 'do_can', 'do_what')
982	4	0.7457064124880914	475	('do_*', 'what>*', 'what>can')
983	4	0.6359002971323038	885	('do_*', 'do_can')
984	3	1.0708982274316106	139	('assist_*',)
985	5	1.021529946311615	264	('can>*', 'confirm_*', 'confirm_is')
986	6	1.02802472672606	298	('confirm_*', 'confirm_can', 'confirm_is')
987	7	0.8899740310307983	136	('do_*', 'do_encourage')
988	2	0.7969457164901221	115	('is_*', 'is_where')
989	2	0.7488697155843383	112	('is_*', 'where>*')
990	3	0.8446754891200526	120	('made_*', 'made_available')
991	2	1.0430274823662844	428	('is>*', 'is_*', 'is_in')
992	6	0.8068329585282009	110	('is_*', 'is_in', 'is_not')
993	7	0.5923963646005935	1040	('does>*', 'share_*')
994	7	0.6209400484306582	1315	('share_*',)
995	7	0.596858968836237	1145	('share_*', 'share_does')
996	5	0.7931878792198723	214	('apply_*',)
997	5	0.939302070631771	131	('apply_*', 'apply_to')
998	7	0.8795908041461832	184	('does>*', 'think_*', 'think_be')
999	5	0.8816810271422368	342	('think_*', 'think_be')
1000	7	0.8477505618542337	491	('continue_*', 'will>*')
1001	7	0.7812343275621949	890	('continue_*',)
1002	7	0.79238401200865	612	('continue_*', 'continue_will')
1003	7	0.7132628359141714	250	('agree_*', 'agree_does', 'if>*')
1004	7	0.7653019938342238	306	('agree_*', 'if>*')
1005	7	0.8171751869101137	200	('wish_*',)
1006	5	0.8189183502095844	110	('arrange_*', 'will>*')
1007	5	0.8485613731335724	181	('arrange_*',)
1008	5	0.8706789515241457	150	('arrange_*', 'arrange_will')
1009	2	0.8104174460707775	120	('tell_*', 'tell_how')
1010	1	0.8683362432674012	240	('make_*', 'when>*')
1011	1	0.8196357967482506	201	('make_*', 'make_will', 'when>*')
1012	3	0.9310503920148232	183	('publish_*', 'will>*')
1013	3	0.9539523671865004	161	('publish_*', 'publish_will', 'will>*')
1014	3	0.8480722221975427	364	('publish_*',)
1015	3	0.9176803352341526	301	('publish_*', 'publish_will')
1016	6	0.8100409124980295	407	('is>*', 'is_*', 'is_concerned')
1017	5	0.8241097135499	194	('investigate_*', 'will>*')
1018	5	0.8133908790212541	233	('investigate_*',)
1019	1	0.9093452864350041	157	('as>*', 'consider_*', 'consider_will')
1020	1	0.8841100476356347	181	('as>*', 'consider_*')
1021	0	0.8854048665156642	286	('what>*', 'what>would')
1022	0	0.9414671719975978	133	('say_*', 'say_would')
1023	4	0.883711189146935	401	('give_*', 'give_to', 'what>*')
1024	0	0.8149620040940089	152	('give_*', 'give_will', 'what>*')
1025	4	0.7083853346455599	184	('what>*', 'what>specific')
1026	0	0.9440732006295044	107	('give_*', 'give_to', 'give_what', 'give_will')
1027	0	0.8205060296821234	168	('give_*', 'give_what', 'give_will')
1028	4	0.880346425984895	476	('give_*', 'give_to', 'give_what')
1029	3	0.8716548524423273	108	('received_*', 'what>*')
1030	3	0.8864150771300174	102	('received_*', 'received_what')
1031	2	0.9346824185029867	109	('take_*', 'take_given', 'take_will')
1032	2	0.9585318826966069	132	('take_*', 'take_given')
1033	2	1.0054879118016138	174	('do_*', 'do_so')
1034	2	0.9090105684494237	112	('was_*', 'was_why')
1035	6	0.8175583379781284	598	('as>*', 'is_*')
1036	2	0.9993595396091061	168	('is_*', 'is_as')
1037	2	0.8089578490291058	164	('get_*', 'when>*', 'when>will')
1038	2	0.9308045951425442	169	('get_*', 'get_when')
1039	2	0.8412561922152819	194	('get_*', 'when>*')
1040	4	0.7278215221275156	796	('have_*', 'have_does', 'have_what')
1041	0	0.9227404078658235	111	('have_*', 'what>*', 'what>does')
1042	7	0.9419504105774735	243	('do>*', 'have_*')
1043	0	0.9166971576377086	104	('have_*', 'have_say')
1044	1	0.8572444832574573	131	('agree_*', 'agree_to')
1045	3	0.8506076445542446	152	('are_*', 'will>*')
1046	5	0.8748150523002016	293	('tell_*', 'tell_may')
1047	5	0.8710730931839508	238	('may>*', 'tell_*')
1048	0	0.9251930920009972	117	('tell_*', 'tell_so')
1049	2	0.8668793486788461	331	('come_*', 'will>*')
1050	2	0.8619757210554194	292	('come_*', 'come_will', 'will>*')
1051	5	0.8344922488542217	120	('come_*', 'come_to', 'will>*')
1052	5	0.8851467398939235	143	('come_*', 'come_to', 'come_will')
1053	1	0.8669633749615888	241	('come_*', 'come_to')
1054	7	0.8180396717261605	211	('agree_*', 'would>*')
1055	7	0.9664094036734944	115	('agree_*', 'agree_would', 'would>*')
1056	7	0.927306588157721	157	('agree_*', 'agree_would')
1057	5	0.8450262753376145	719	('suggest_*',)
1058	5	0.8615087499606952	194	('suggest_*', 'suggest_to')
1059	5	0.8179117586100796	225	('might>*',)
1060	5	0.879859520427266	465	('have_*', 'have_can')
1061	4	0.8471209446205262	256	('have_*', 'have_for')
1062	4	0.8711045227013402	182	('make_*', 'what>*')
1063	5	0.7115645374320124	165	('make_*', 'make_to', 'will>*')
1064	0	1.0006188197189798	257	('put_*', 'put_in')
1065	7	0.4038964659763259	2802	('agree_*', 'agree_be', 'does>*')
1066	3	0.9911339129109021	234	('been_*', 'has>*')
1067	4	1.0374754313683763	324	('given>*', 'given_*', 'given_is')
1068	7	0.7699897902072788	952	('use_*',)
1069	5	0.8368611113030489	305	('pay_*', 'will>*')
1070	7	0.7861372141888973	736	('use_*', 'use_will')
1071	5	0.7889282988052951	181	('use_*', 'use_ensure')
1072	2	0.7853862172640578	314	('after>*',)
1073	4	0.6951147237250026	210	('have_*', 'have_what', 'what>*', 'what>plans')
1074	4	0.7447141145845292	259	('have_*', 'what>*', 'what>plans')
1075	4	0.7338139858171608	346	('what>*', 'what>plans')
1076	5	0.9442509229034923	262	('get_*', 'will>*')
1077	5	1.0424140340762906	146	('get>*',)
1078	2	0.6275069111414545	1170	('why>*', 'why>does')
1079	6	0.7842093647270206	150	('think_*', 'think_does', 'think_why', 'why>*')
1080	6	0.8621850927155496	169	('think_*', 'why>*')
1081	6	0.7807338509515331	183	('think_*', 'think_does', 'think_why')
1082	6	0.8308382514123351	205	('think_*', 'think_why')
1083	5	0.76103138785978	316	('ensure>*', 'will>*')
1084	5	0.8114246086555559	527	('ensure>*',)
1085	5	0.8990668667017382	389	('remind_*', 'remind_may')
1086	7	0.4265415773365239	1131	('agree_*', 'agree_also')
1087	5	0.9790003796970653	145	('are_*', 'is_*')
1088	1	0.8471338412558147	133	('are_*', 'is>*')
1089	1	0.8345264888817874	189	('do_*', 'do_in')
1090	4	0.8675236698193363	262	('take_*', 'take_ensure', 'take_what', 'take_will')
1091	2	0.9169670270441119	102	('given>*', 'take_*', 'take_will')
1092	4	0.7460000484273576	343	('take_*', 'take_ensure', 'take_what')
1093	2	0.9534060796845353	124	('given>*', 'take_*')
1094	6	0.7288027551440533	184	('accept_*', 'accept_do')
1095	5	1.0460391660067574	245	('associate_*',)
1096	5	1.0199226899664713	155	('associate_*', 'associate_with')
1097	6	0.7944818918511519	727	('reconsider_*',)
1098	2	0.9329343359644565	157	('join_*', 'may>*')
1099	2	0.9385707097949457	171	('join_*', 'join_may')
1100	6	0.9274570718785456	143	('as>*', 'say_*')
1101	7	0.7111179009272012	277	('agree_*', 'agree_is', 'agree_not')
1102	7	0.6362595174277148	882	('agree_*', 'agree_not')
1103	2	0.8273006336201486	115	('explain_*', 'explain_can', 'explain_why')
1104	2	0.6934823801454851	277	('explain_*', 'explain_why')
1105	0	0.9607586916175846	157	('of>*',)
1106	2	0.9254862270142205	519	('have_*', 'have_not')
1107	2	0.8587484382522135	128	('have_*', 'have_not', 'have_why')
1108	2	0.7693738962948506	350	('have_*', 'have_why')
1109	2	0.8264035145914097	293	('have_*', 'why>*')
1110	0	0.8318058773907602	274	('let_*',)
1111	2	0.7639833478097626	108	('explain_*', 'explain_why', 'will>*')
1112	2	0.7505471412135166	148	('explain_*', 'explain_why', 'explain_will')
1113	1	0.7613578032865324	121	('ask_*', 'when>*')
1114	1	0.9117470349172331	328	('take_*', 'take_may')
1115	1	0.8994881267829158	294	('may>*', 'take_*')
1116	5	0.878148278433776	126	('can>*', 'do_*')
1117	0	0.9137387177019036	105	('how>*', 'how>on')
1118	7	0.6021049061471362	192	('does>*', 'is_*', 'is_agree')
1119	7	0.5984232741103703	262	('is_*', 'is_agree')
1120	4	0.6700074208721459	105	('tell_*', 'tell_doing')
1121	7	0.6992968749419417	234	('agree_*', 'agree_does', 'will>*')
1122	7	0.7995665264786891	520	('does>*', 'will>*')
1123	1	0.9718974117095	473	('can>*', 'can_*')
1124	5	0.9766781420981933	581	('can_*',)
1125	5	1.0209314993716705	147	('listen_*', 'will>*')
1126	6	1.020907746663033	298	('listen_*',)
1127	5	1.0426081583705273	213	('listen_*', 'listen_will')
1128	2	1.077004194471251	154	('had_*', 'had_have')
1129	2	0.9630739925685906	132	('gone_*',)
1130	4	0.6249418737067195	241	('is_*', 'is_taking', 'is_what')
1131	4	0.5918980559765058	417	('is_*', 'is_taking')
1132	2	0.9136192864253959	237	('is_*', 'is_if')
1133	2	0.7342779694871913	290	('why>*', 'why>will')
1134	2	0.8335736820122283	130	('is_*', 'is_clear', 'is_not')
1135	6	0.7761593628275418	568	('is_*', 'is_clear')
1136	4	0.6588261461253027	357	('doing_*', 'doing_ensure')
1137	4	0.6754593520709002	102	('doing_*', 'doing_are', 'doing_ensure')
1138	0	0.963433478860665	151	('brought_*',)
1139	3	0.9537943687589261	126	('confirm_*', 'confirm_continue', 'confirm_will')
1140	3	0.9931700258023755	163	('confirm_*', 'confirm_continue')
1141	0	1.0788028879690659	110	('found_*',)
1142	2	0.7411209844664122	209	('have_*', 'how>*')
1143	2	0.7425117890954865	154	('have_*', 'have_how', 'how>*')
1144	2	0.7269526972371897	187	('have_*', 'have_how')
1145	5	0.7129860615036855	124	('take_*', 'take_up', 'take_will')
1146	1	0.707153381648588	168	('take_*', 'take_up')
1147	4	0.9330815896371166	328	('have_*', 'have_does', 'what>*', 'what>what')
1148	4	0.8347422384679924	115	('have_*', 'have_does', 'have_for', 'what>*', 'what>what')
1149	4	0.8289599305327355	132	('have_*', 'have_for', 'what>*', 'what>what')
1150	4	0.8688774331906176	153	('have_*', 'have_does', 'have_for', 'what>*')
1151	4	0.8674981673824188	190	('have_*', 'have_for', 'what>*')
1152	4	0.8655503461730825	167	('have_*', 'have_does', 'have_for', 'have_what')
1153	4	0.8528447444775614	189	('have_*', 'have_does', 'have_for')
1154	4	0.8972098469407339	211	('have_*', 'have_for', 'have_what')
1155	4	0.8102241677775212	108	('tell_*', 'tell_taken')
1156	1	0.9179431392914597	141	('if>*', 'will>*')
1157	1	0.6940515180136333	228	('if>*', 'take_*')
1158	3	0.8196791062656462	120	('ask_*', 'ask_for')
1159	4	0.6047073364141216	851	('doing_*', 'doing_is', 'what>*')
1160	4	0.7377423637233842	253	('doing_*', 'doing_ensure', 'doing_is')
1161	4	0.5988369363899934	954	('doing_*', 'doing_is')
1162	7	0.7700621942406726	242	('is>*', 'is_*', 'is_been')
1163	7	0.7715778440601545	296	('is_*', 'is_been')
1164	5	0.8474194373430295	135	('pass_*',)
1165	1	0.7779879400119963	843	('discuss_*',)
1166	1	0.7864752777911388	635	('discuss_*', 'discuss_will')
1167	6	0.9034962632050193	228	('has_*', 'has_not')
1168	6	0.7458321229760971	627	('why>*', 'why>are')
1169	2	0.7607190441492035	292	('are_*', 'why>*')
1170	0	0.855858519921415	476	('if>*', 'if>not')
1171	1	0.9026377725375574	112	('save_*',)
1172	2	0.9484644072316248	159	('have_*', 'have_should')
1173	6	0.9299044579774364	126	('so>*', 'so>why')
1174	1	0.8035050992054098	463	('for>*',)
1175	3	0.9961351484524881	475	('intend_*', 'intend_does', 'intend_what')
1176	2	1.076044507860451	316	('intend_*', 'intend_do', 'intend_does')
1177	2	1.0323806392693298	679	('intend_*', 'intend_do')
1178	2	1.0441372579491088	440	('intend_*', 'intend_do', 'intend_what')
1179	3	1.002623016682989	620	('intend_*', 'intend_what')
1180	1	0.8252564072955622	135	('do_*', 'do_in', 'do_will')
1181	1	0.8765409729873964	100	('benefit_*',)
1182	5	0.7391761546966283	234	('make_*', 'make_to', 'make_will')
1183	7	0.6551999388391553	643	('agree_*', 'agree_been')
1184	1	0.7711217776598986	192	('bear_*', 'when>*')
1185	7	0.7908081166237106	591	('use_*', 'will>*')
1186	5	0.8143104813684044	136	('use_*', 'use_ensure', 'will>*')
1187	0	0.9244620412527893	116	('be_*', 'be_willing')
1188	0	0.8232757413070452	230	('assure_*', 'assure_be', 'will>*')
1189	0	0.8382936361591333	284	('assure_*', 'assure_be', 'assure_will')
1190	0	0.7800475492951439	447	('assure_*', 'assure_be')
1191	6	0.9378759628958445	111	('help_*', 'help_can')
1192	5	0.9082098020368601	272	('is_*', 'is_for')
1193	0	0.7710951574154408	1555	('be_*', 'will>*')
1194	0	0.7487455108665849	1375	('be_*', 'be_will', 'will>*')
1195	2	0.9945309421232046	182	('is_*', 'is_there', 'is_what')
1196	2	1.0247542394422113	122	('is_*', 'is_in', 'is_there')
1197	2	0.7522914673800642	142	('explain_*', 'explain_is', 'will>*')
1198	2	0.7222516858091191	225	('explain_*', 'explain_is', 'explain_will')
1199	7	0.574588804659286	163	('agree_*', 'agree_come', 'does>*')
1200	7	0.645735595983445	202	('agree_*', 'agree_come')
1201	2	0.9901057127190985	162	('compare_*',)
1202	2	0.995615343738298	120	('compare_*', 'compare_with')
1203	2	0.7300829587848875	1333	('did>*',)
1204	0	0.9245368499478825	151	('return_*',)
1205	0	0.9490977745947021	135	('return_*', 'return_to')
1206	0	0.8336700856761173	1117	('say_*', 'will>*')
1207	3	0.8309101650082701	983	('say_*', 'say_will', 'will>*')
1208	0	0.8093827495995803	1467	('say_*', 'say_will')
1209	5	0.8689922705091384	215	('ask_*', 'ask_is', 'ask_may')
1210	0	0.910082865518559	276	('ask_*', 'ask_is')
1211	7	0.5791411288267169	244	('is>*', 'is_*', 'is_important')
1212	7	0.5271135251178652	427	('is_*', 'is_important')
1213	6	0.777142081755157	100	('is>*', 'is>not', 'is_*', 'is_is', 'is_not')
1214	6	0.7644007660529435	224	('is>*', 'is_*', 'is_is', 'is_not')
1215	6	0.827733478049613	130	('is>*', 'is>not', 'is_*', 'is_is')
1216	6	1.0000851177912202	266	('is>*', 'is_*', 'is_right')
1217	6	0.7517933068425107	267	('is_*', 'is_is', 'is_not')
1218	6	0.9264633481356495	451	('is_*', 'is_right')
1219	6	0.9259073988333016	127	('appreciate_*', 'appreciate_is', 'does>*')
1220	6	0.9042101761344793	140	('appreciate_*', 'appreciate_does', 'appreciate_is')
1221	6	0.942748498004055	170	('appreciate_*', 'appreciate_is')
1222	7	0.6514980901982503	170	('agree_*', 'agree_does', 'agree_given', 'given>*')
1223	7	0.5259767016275299	322	('agree_*', 'agree_does', 'given>*')
1224	7	0.49652904502665296	383	('agree_*', 'given>*')
1225	7	0.6692090611908112	201	('agree_*', 'agree_given', 'given>*')
1226	7	0.6186803580628144	282	('does>*', 'given_*')
1227	7	0.6112254243200684	229	('does>*', 'given>*')
1228	7	1.0037886053433218	144	('suggest_*', 'suggest_does')
1229	6	0.9415828699548282	363	('confirm_*', 'confirm_are', 'will>*')
1230	6	0.963044456784517	390	('confirm_*', 'confirm_are', 'confirm_will')
1231	0	0.9886614871948288	102	('is_*', 'is_put')
1232	2	0.7394500727952757	228	('how>*', 'justify_*', 'justify_can', 'justify_how')
1233	2	0.731781205423641	288	('justify_*', 'justify_can', 'justify_how')
1234	2	0.7055270448119774	331	('justify_*', 'justify_can')
1235	3	0.7525668546638643	108	('ensure_*', 'given>*')
1236	1	0.7773252041082778	212	('ensure_*', 'ensure_given', 'ensure_will')
1237	1	0.7624254124015979	242	('ensure_*', 'ensure_given')
1238	5	0.8459606063671723	259	('is_*', 'is_aware', 'is_however')
1239	7	0.8769309528629968	151	('however>*', 'is_*', 'is_aware', 'is_however')
1240	7	0.8385166774485607	466	('is_*', 'is_however')
1241	7	0.8203139743590749	301	('however>*', 'is_*')
1242	4	0.7060934829277443	142	('is_*', 'is_steps', 'is_taking')
1243	4	0.6910380280642308	167	('is_*', 'is_steps')
1244	7	0.5160091334687872	154	('agree_*', 'agree_does', 'given>*', 'given>that')
1245	7	0.528427695197844	174	('agree_*', 'given>*', 'given>that')
1246	3	0.7136838127356541	249	('made_*', 'made_is')
1247	3	0.7031098053081931	160	('made_*', 'made_being', 'made_is')
1248	3	0.6935830991896288	232	('made_*', 'made_being')
1249	3	0.9283695956229928	864	('has>*', 'has_*', 'has_had')
1250	1	0.789026932484881	525	('seek_*',)
1251	6	0.8423075887426261	304	('believe_*', 'believe_does', 'believe_is', 'does>*')
1252	6	0.8411973261637813	386	('believe_*', 'believe_does', 'believe_is')
1253	5	0.9787495145507871	106	('put_*', 'put_on', 'put_will')
1254	5	0.6935927159275166	288	('may>*', 'urge_*')
1255	5	0.6791759900129459	407	('urge_*', 'urge_may')
1256	0	0.8333644887316531	118	('give_*', 'give_now', 'will>*')
1257	0	0.7968902253217155	179	('give_*', 'give_now', 'give_will')
1258	0	0.7499104182782758	216	('give_*', 'give_now')
1259	7	0.5486702000382053	139	('given>*', 'given_*', 'given_agree')
1260	7	0.5540868546039908	155	('given_*', 'given_agree')
1261	6	0.703879636187049	136	('accept_*', 'accept_does', 'accept_was')
1262	6	0.7367224224023526	168	('accept_*', 'accept_was')
1263	6	0.7037576343290823	576	('will>*', 'will>not')
1264	0	0.853908300111103	168	('if>*', 'make_*')
1265	1	0.9267159115085836	171	('make_*', 'make_would')
1266	0	0.9103299637765604	169	('make_*', 'make_what')
1267	0	1.0221325122373404	552	('at>*',)
1268	5	0.8606511383547193	246	('speak_*',)
1269	1	0.6819308715105687	130	('bear_*', 'bear_also')
1270	0	0.952528452253598	115	('tell_*', 'tell_be', 'will>*')
1271	0	0.883668366870724	151	('tell_*', 'tell_be', 'tell_will')
1272	0	0.827045930871024	267	('tell_*', 'tell_be')
1273	3	1.0348227068027263	137	('provided_*',)
1274	5	0.8754201114820278	318	('may>*', 'remind_*')
1275	1	0.8904297146189197	111	('remind_*', 'remind_is')
1276	7	0.9455492360538457	102	('agree_*', 'agree_is', 'agree_will')
1277	4	0.7203433955439205	100	('done_*', 'done_what', 'what>*', 'what>is')
1278	4	0.6853836090134757	135	('done_*', 'done_is', 'done_what')
1279	4	0.7458286251520383	197	('done_*', 'done_is')
1280	2	1.021999197548294	106	('am>*',)
1281	4	0.686101242441275	426	('going_*', 'going_is', 'what>*')
1282	4	0.6618719213384838	353	('going_*', 'going_do', 'going_is', 'what>*')
1283	4	0.6862688744266029	404	('going_*', 'going_do', 'going_is')
1284	6	0.8335517601226554	589	('feel_*',)
1285	6	0.8359914006087251	475	('feel_*', 'feel_does')
1286	6	0.8497747325268964	130	('feel_*', 'feel_does', 'feel_not')
1287	6	0.8572274965527185	146	('feel_*', 'feel_not')
1288	0	0.7890737019091509	238	('be_*', 'can>*')
1289	7	0.6846498989307219	279	('see_*', 'see_does')
1290	6	0.8793431181026513	123	('nevertheless>*',)
1291	5	0.8502953714097283	221	('make_*', 'make_sure', 'make_will', 'will>*')
1292	6	0.8527881110290184	145	('introduce_*', 'will>*')
1293	1	0.8373071144942846	112	('introduce_*', 'introduce_will', 'will>*')
1294	4	0.8825194089799346	313	('make_*', 'make_sure', 'make_will')
1295	5	0.8055502324759899	217	('reflect_*', 'will>*')
1296	5	0.7655280374632326	174	('reflect_*', 'reflect_on', 'will>*')
1297	2	0.766478565870353	454	('explain_*', 'explain_to', 'explain_will')
1298	2	0.7398265843042672	148	('explain_*', 'explain_does')
1299	5	0.944595321946346	282	('send_*',)
1300	1	0.8544656742177225	149	('send_*', 'send_to')
1301	5	0.9213712443455294	177	('be_*', 'be_might')
1302	5	0.8568696175707923	160	('be_*', 'be_possible')
1303	6	1.0088357403365713	111	('is>*', 'what>*')
1304	5	0.937537134556498	105	('turn_*', 'turn_to')
1305	2	0.9469723755730212	132	('show_*', 'show_do')
1306	4	0.7627008428217965	112	('have_*', 'have_ensure')
1307	0	0.9140539789987222	123	('make_*', 'what>*', 'what>what')
1308	0	0.9858864337382585	109	('make_*', 'make_what', 'what>*', 'what>what')
1309	0	0.9525006048368154	142	('make_*', 'make_what', 'what>*')
1310	5	0.8924034793367378	300	('support_*', 'will>*')
1311	5	0.8676551832024042	263	('support_*', 'support_will', 'will>*')
1312	5	0.8046827046148887	377	('support_*', 'support_will')
1313	5	0.8855359637599315	302	('ask_*', 'in>*')
1314	1	0.9172968539993175	260	('ask_*', 'ask_in', 'ask_may')
1315	5	0.8825408148065723	330	('ask_*', 'ask_in')
1316	5	0.9130411590522671	138	('talk_*', 'will>*')
1317	5	0.9240444901822694	119	('talk_*', 'talk_will', 'will>*')
1318	5	0.887749465218536	104	('talk_*', 'talk_to', 'talk_will', 'will>*')
1319	5	0.8753680817595275	118	('talk_*', 'talk_to', 'will>*')
1320	5	0.8181424210830079	243	('talk_*',)
1321	5	0.8024491970612551	181	('talk_*', 'talk_to')
1322	5	0.8041047699283792	146	('talk_*', 'talk_to', 'talk_will')
1323	5	0.83678522760969	163	('talk_*', 'talk_will')
1324	6	0.888584131130802	100	('as>*', 'confirm_*', 'confirm_will')
1325	6	0.8637462957922021	125	('as>*', 'confirm_*')
1326	3	1.0118369426269533	227	('been_*', 'been_has', 'been_there')
1327	3	0.9569116575336543	350	('been_*', 'been_there')
1328	2	0.7410767590605095	215	('been_*', 'been_not')
1329	7	0.7170118252562384	156	('become_*',)
1330	0	0.8334775484887526	269	('if>*', 'tell_*')
1331	0	0.9206417267095965	160	('if>*', 'tell_*', 'tell_will')
1332	4	1.0340139229880525	164	('but>*', 'is_*')
1333	4	0.9697194121589456	127	('but>*', 'but>is', 'is_*')
1334	2	0.9722488386011524	142	('but>*', 'but>is')
1335	1	0.7910787208112653	528	('reconsider_*', 'will>*')
1336	7	0.6000124847107404	156	('agree_*', 'be_*')
1337	0	0.87482929652639	225	('be_*', 'be_not', 'should>*')
1338	1	0.7886114216260767	359	('be_*', 'should>*')
1339	7	0.7066244936683309	196	('agree_*', 'agree_does', 'agree_however', 'does>*')
1340	4	0.6668720621996745	292	('what>*', 'what>further')
1341	3	0.8323365026376821	201	('made_*', 'will>*')
1342	2	0.7486234812028815	253	('understand_*', 'understand_is')
1343	6	0.7137422094848519	645	('is_*', 'is_not', 'is_true')
1344	2	0.7339612290193134	998	('is_*', 'is_true')
1345	7	0.6643722168700881	314	('is>*', 'is_*', 'is_aware', 'is_learned')
1346	1	0.6927757029456549	710	('is_*', 'is_learned')
1347	7	0.6046461140603194	290	('agree_*', 'is_*')
1348	7	0.618218077426329	256	('agree_*', 'does>*', 'is_*')
1349	3	0.9322304433496263	191	('although>*', 'is_*')
1350	4	0.8112449786884038	216	('taken_*', 'taken_being', 'taken_what')
1351	4	0.7717874144697844	185	('taken_*', 'taken_are', 'taken_being')
1352	4	0.7505335639001105	602	('taken_*', 'taken_what')
1353	4	0.855050660234747	246	('taken_*', 'taken_being')
1354	4	0.7749071174051634	201	('taken_*', 'taken_are')
1355	5	0.9486544556988974	118	('think_*', 'think_does', 'think_given')
1356	5	0.9621547124781381	134	('think_*', 'think_given')
1357	5	0.8237327826208176	270	('pay_*', 'pay_will', 'will>*')
1358	5	0.8393586881478341	422	('pay_*', 'pay_will')
1359	4	0.5844526840288663	137	('taking_*', 'taking_are', 'taking_what')
1360	4	0.5936163398569564	351	('taking_*', 'taking_are', 'what>*')
1361	1	0.6680878819949397	938	('learned_*', 'learned_will')
1362	1	0.8078702442018912	170	('does>*', 'recognise_*', 'recognise_is')
1363	1	0.864675714979136	191	('recognise_*', 'recognise_does', 'recognise_is')
1364	1	0.8422841104150869	275	('recognise_*', 'recognise_is')
1365	5	0.9885679363438443	102	('heard_*',)
1366	7	0.5515050190546111	238	('agree_*', 'agree_shows')
1367	2	0.8891388645036232	132	('care_*', 'care_would', 'would>*')
1368	2	0.7269108872660552	224	('care_*',)
1369	2	0.8246424893680384	173	('care_*', 'care_would')
1370	3	0.988981874148997	279	('comment_*', 'will>*')
1371	3	0.9262079607604246	322	('comment_*', 'comment_will')
1372	2	0.8957482400578537	534	('been_*', 'been_have')
1373	2	0.743070226580436	152	('been_*', 'been_have', 'been_would')
1374	2	0.7660122204053367	107	('been_*', 'been_have', 'been_not', 'been_would')
1375	2	0.7852249020862796	149	('been_*', 'been_have', 'been_not')
1376	0	0.8680443049398692	315	('expect_*', 'expect_can')
1377	5	1.0310484405727716	129	('given_*', 'is>*', 'is_*')
1378	4	1.0124747073130904	124	('given>*', 'is>*', 'is_*')
1379	4	0.9423008927965707	325	('given>*', 'is_*')
1380	5	1.04967530142783	139	('given>*', 'given_*', 'is_*')
1381	5	1.0690228216580986	164	('given_*', 'is_*')
1382	1	1.014302870926036	221	('given_*', 'is>*')
1383	4	1.013481295844741	152	('given>*', 'is>*')
1384	2	0.8796023176318828	128	('asked_*',)
1385	5	0.88320586914876	161	('intend_*', 'what>*', 'what>what')
1386	5	0.9079789588634843	123	('intend_*', 'intend_take', 'intend_what', 'what>*', 'what>what')
1387	3	0.8620418132541067	165	('intend_*', 'intend_take', 'intend_what')
1388	3	0.8449760349857705	212	('intend_*', 'intend_take')
1389	2	0.6234073044322156	403	('admit_*', 'will>*')
1390	2	0.6539946701223326	360	('admit_*', 'admit_will', 'will>*')
1391	2	0.6387797693567674	460	('admit_*', 'admit_will')
1392	2	0.7369221798591555	102	('admit_*', 'admit_is', 'admit_will')
1393	2	0.7235023835075556	160	('admit_*', 'admit_is')
1394	5	0.9034888408789897	134	('leave_*',)
1395	7	0.9146364726558764	151	('could>*', 'could>not')
1396	1	0.8041623747670719	106	('is>*', 'is>not', 'is_*', 'is_there')
1397	7	0.7207085124555956	191	('does>*', 'that>*')
1398	7	0.8580628605525743	112	('does>*', 'need_*')
1399	0	0.8342017867825401	111	('if>*', 'say_*')
1400	2	0.8242323536097592	187	('did>*', 'did_*')
1401	4	0.8031593833744237	249	('do_*', 'do_ensure', 'will>*')
1402	5	0.7941679883197388	387	('is>*', 'will>*')
1403	4	0.6827921862858344	484	('do_*', 'do_ensure', 'do_will')
1404	4	0.7122566800015586	676	('do_*', 'do_ensure')
1405	1	0.6682531619380753	237	('considered_*',)
1406	1	0.6961949924473041	158	('be_*', 'be_sensible')
1407	5	0.7778253279737151	558	('bring_*',)
1408	2	0.8655898859113375	152	('is_*', 'is_said')
1409	4	0.9846645135280895	355	('is_*', 'is_about', 'is_not')
1410	2	0.9572925509883353	378	('is>*', 'is_*', 'is_about')
1411	2	0.9012805337567693	441	('is_*', 'is_about')
1412	3	1.0269898579031271	108	('ensure_*', 'ensure_made', 'will>*')
1413	5	0.9350602848978833	158	('ensure_*', 'ensure_made')
1414	7	0.7044948257120324	253	('ask_*', 'while>*')
1415	1	0.7984527209145879	109	('ask_*', 'ask_as')
1416	6	0.7300176540425665	118	('admit_*', 'admit_does')
1417	2	0.7444271292275131	125	('is_*', 'is_has')
1418	3	0.8660726172964641	223	('have_*', 'when>*')
1419	0	1.0554196270901983	126	('have_*', 'have_will', 'when>*')
1420	4	0.9407826190784299	106	('as>*', 'assure_*')
1421	6	0.7644959342180763	397	('does>*', 'mean_*')
