idx	aarc	cluster	cluster_dist	count
1389	made_sure	3	0.8565765599313809	100
1390	want_not	5	0.9312701679159038	1144
1391	as>usual	2	0.8827002741150094	172
1392	represent_*	6	0.8998397448804465	290
1393	agree_need	7	0.4656272678807747	223
1394	are_with	4	1.0043641453389507	138
1395	highlights_*	4	0.7536470577639703	197
1396	doing_be	4	0.7101780407368097	101
1397	doing_well	4	0.9199896737059724	163
1398	are_better	6	0.9932221815122417	125
1399	make_however	0	0.9181416680472824	109
1400	will_*	5	0.8866888353976197	506
1401	like>*	5	0.8940876241297449	639
1402	waiting_*	2	1.0216578765122302	223
1403	waiting_are	2	1.029748046539069	122
1404	see_can	6	0.9284519340166689	406
1405	am_know	5	0.7103963848241432	227
1406	think_find	6	0.808011862830482	150
1407	decide_*	1	0.8035839883193625	306
1408	want_go	5	0.9798443402393806	123
1409	be_good	0	0.9772298262011375	141
1410	frankly>*	2	0.8904941811265539	262
1411	result_in	1	0.8691574206424202	107
1412	comes_*	5	1.0045646716586139	524
1413	comes_from	0	1.023094942576584	184
1414	achieved_have	2	0.9702506937976203	162
1415	achieved_*	2	0.9776722733302052	500
1416	recall_*	2	0.7466037696747028	782
1417	accept_entirely	6	0.7399448039646774	138
1418	accept_be	6	0.7403936243660011	120
1419	looking_for	4	1.0628373248596636	179
1420	am_as	0	0.8789076187335106	260
1421	ensure_are	4	0.8890126430741199	182
1422	discussing_with	3	0.85029295739972	165
1423	discussing_are	4	0.8199723823548825	235
1424	discussing_*	4	0.8270406203255279	427
1425	know_made	3	0.8825832702869039	197
1426	be_must	0	0.9284623537165	1817
1427	risen_has	2	0.9793027315049234	345
1428	continue_support	4	0.8499796431727505	144
1429	as>ever	2	1.0079157343618184	164
1430	working_on	4	0.7584871790068182	402
1431	want_ensure	4	0.7645283159154208	627
1432	gives_*	4	0.9189951562118486	597
1433	need_ensure	7	0.8627738596322161	470
1434	discussed_have	3	0.7406972419487388	376
1435	will_certainly	5	0.8742641078232998	102
1436	have_course	5	0.9737515540821183	225
1437	reduce_*	5	1.0103475434362028	242
1438	ensuring_is	4	0.7893148062847837	100
1439	ensuring_*	4	0.7166753049335908	345
1440	as>regards	0	0.9065645872821315	312
1441	allow_*	6	1.0387665015550425	547
1442	allow_not	7	1.0488537703645178	142
1443	allow_will	5	1.1014813207743275	251
1444	are_for	4	0.9455112844140326	468
1445	instead>of	2	0.7783566903082973	161
1446	assure_however	3	0.7595302125590493	198
1447	respond_*	5	0.7796741301195993	365
1448	respond_to	5	0.7843559584859816	277
1449	make_would	0	0.9298780255154367	205
1450	rejected_*	0	0.9906367505841294	130
1451	said_is	2	0.8123449041956425	592
1452	suspect_*	0	0.9920288010985492	660
1453	pass_to	5	0.8601164381908837	110
1454	pass_shall	5	0.8606845500793804	182
1455	pass_on	5	0.8602080652482885	255
1456	pass_*	5	0.8603986709051747	363
1457	recognise_however	1	0.8949042636711962	123
1458	have_were	0	0.8436918077979282	115
1459	trying_is	2	1.0194177753517233	212
1460	beginning_are	4	1.015236265231561	119
1461	beginning_*	4	0.9752031347318938	204
1462	try_will	0	0.9370156985177388	165
1463	not>only	4	0.9395017043529776	465
1464	bear_in	1	0.9652420627407152	548
1465	bear_*	1	0.9628476531141952	779
1466	bear_should	1	0.9868123829950385	163
1467	give_to	0	0.805972411066311	582
1468	ensure_is	5	0.9273584251473028	327
1469	ensure_must	4	0.8751269465811448	545
1470	be_make	0	0.884322603846228	200
1471	hold_*	5	1.0459405874509755	214
1472	be_made	0	0.9138173475554958	123
1473	be_possible	0	0.9393111792792367	242
1474	seems_to	6	0.8313515672550417	253
1475	ensure_shall	5	0.8936679386250742	454
1476	made_on	3	0.8427420575048299	401
1477	dealt_be	3	0.8850106307908	163
1478	dealt_with	3	0.8657991464059742	511
1479	dealt_*	3	0.864806537167775	518
1480	assure_are	0	0.8974000822235391	112
1481	believes_*	1	0.8912180378649723	201
1482	am_satisfied	1	0.9137213439064992	299
1483	give>*	3	0.9135948636168197	140
1484	help_will	4	0.8518313748976204	756
1485	is_keep	7	0.8799280907951871	241
1486	referred_*	1	0.8307323880197683	868
1487	referred_to	1	0.8224312672322394	777
1488	ought_*	2	0.8735334772574592	387
1489	seen_not	5	0.9370358795815535	228
1490	seen_is	4	0.9795451144413333	100
1491	is_above	6	0.8738443366952308	103
1492	hope_is	2	0.9283382551846057	528
1493	intend_*	7	0.9338009249814336	1553
1494	are_pleased	3	1.0752172010177463	120
1495	let_know	2	0.9144974087958061	105
1496	gather_*	0	0.9836427092147999	128
1497	receiving_*	2	0.9637386897620221	164
1498	hope_look	7	0.8262853011641035	108
1499	took_in	4	0.9114567159866152	123
1500	as>far	3	0.8000013539670435	491
1501	assured_*	4	0.835635225400888	377
1502	despite>*	2	0.9293508681463181	321
1503	lead_will	0	0.9951320733298823	148
1504	lead_*	0	0.9970749674055459	365
1505	lead_to	6	0.9662399740868183	278
1506	is_need	4	0.8866597699774181	817
1507	invested_in	4	0.8980135724053192	157
1508	are_aware	4	0.7445582860852776	961
1509	respect_*	7	0.704419500601724	192
1510	undertaken_*	3	0.8678598156609573	342
1511	from_*	2	1.0487106879299148	110
1512	means_be	0	1.0292388630844929	102
1513	is_lower	2	0.9828413029832606	158
1514	benefited_from	2	0.931649148432281	172
1515	demonstrate_*	5	1.0831015322711812	122
1516	is_difficult	7	0.9980782714583263	843
1517	return_to	4	0.9591412488918063	154
1518	return_*	4	0.9789790735650571	186
1519	are_proud	4	0.9779523014971306	195
1520	why>does	2	0.8157888648803601	156
1521	do_no	6	0.8014633930133853	100
1522	do_not	6	0.9302999598558211	565
1523	reflect_*	0	0.8691610980212099	402
1524	reflect_on	0	0.8957679519674668	204
1525	is_simply	6	0.9889159000543504	203
1526	continue_must	4	0.8659205784311393	128
1527	hear_says	5	0.8656247748125083	275
1528	announced_will	3	0.8394472747537344	138
1529	received_in	1	0.8784969460534197	108
1530	would>be	0	0.937164990874405	144
1531	would>*	0	0.9048290919740548	728
1532	deal_with	2	0.7735016129976636	349
1533	cost_would	6	0.7948663502048602	103
1534	deal_*	2	0.7727129884271218	366
1535	say_is	0	0.8954290948467086	674
1536	as>always	0	1.017038306215915	122
1537	is_given	6	0.896178821704007	478
1538	fail_*	5	0.9509087512862687	101
1539	compares_*	2	0.9145111659465609	128
1540	affected_by	2	1.0979627625961619	139
1541	affected_*	4	1.089885942932619	260
1542	expected_*	2	0.8868864343264247	444
1543	without>*	0	0.9451532581850312	328
1544	involved_are	3	0.8032138452623564	278
1545	could>*	0	0.8442775932208711	129
1546	said_in	2	0.8159679715925261	654
1547	said_also	2	0.8186590096117283	202
1548	is_serious	6	1.0578235958155238	117
1549	going_are	4	1.0028945373861693	677
1550	going_on	4	0.9371362349860012	254
1551	is_unlikely	6	0.9639309012022931	106
1552	paid_be	2	0.9384749023786078	109
1553	placed_*	6	0.9529088606206668	299
1554	understand_not	2	0.7732826231337616	288
1555	understand_can	0	0.8973566621750081	214
1556	is_much	7	0.8820788741228336	456
1557	is_find	7	0.8368941275109223	197
1558	is_up	2	0.8477713940586743	739
1559	want_in	4	0.9388328788881491	129
1560	now>that	2	0.9761530312837557	201
1561	now>*	2	0.7961234842099233	726
1562	receive_will	0	0.8911733684630002	282
1563	making_sure	4	0.697360268543629	166
1564	keep_under	0	0.9605092076260383	185
1565	be_right	0	0.8977203990485595	337
1566	is_agree	7	0.7861416159388914	277
1567	continued_*	2	1.0401241584018974	225
1568	lies_*	7	0.9165264988893235	260
1569	according>*	2	0.928460723768816	211
1570	according>to	2	0.9278976637761536	210
1571	left_*	6	0.8480471529383143	405
1572	am_indeed	5	0.7511850632502006	144
1573	know_well	0	0.9000273679763282	149
1574	are_knows	3	0.9619871208572528	325
1575	are_certainly	6	1.0544052422005203	121
1576	make>*	5	0.8407481085198968	304
1577	shows_are	4	0.9450996277362773	103
1578	spoke_*	3	0.9399015368244465	392
1579	recognised_have	3	0.9659640529369843	114
1580	show_*	6	0.8899334858308914	983
1581	need_do	4	0.9534605161324228	582
1582	need_however	4	0.9566055096789763	155
1583	told_is	2	0.9141160520643444	107
1584	told_am	0	0.9242168359104423	101
1585	closed_*	2	1.0564303882092503	183
1586	think_of	6	0.8947918551505754	201
1587	put>*	2	1.1139261229971251	114
1588	put_was	2	1.118707765101577	111
1589	put_by	2	1.1204115445247604	120
1590	was_said	2	0.8232375965963035	231
1591	finally>*	0	0.8991910855956733	167
1592	depend_on	0	0.9029511854857206	370
1593	depend_*	0	0.8911344828450583	448
1594	write>to	3	0.9284666643426066	177
1595	write>*	3	0.9282428945462652	187
1596	enjoy_*	5	0.9686306562309757	136
1597	providing_are	4	0.7838069548677497	342
1598	providing_*	4	0.7651051210707303	475
1599	is_going	2	0.9628448241522782	223
1600	monitoring_*	3	0.8225359184273097	119
1601	taken_being	3	0.9834121249905684	176
1602	taken_in	3	0.9802139631347428	355
1603	taken_on	3	0.9781287150839795	211
1604	taken_is	3	0.9790417607688565	321
1605	had_in	7	1.013959399418692	220
1606	demonstrated_*	7	0.9964243918283644	200
1607	suspect_is	5	0.8897067363244913	122
1608	agree_have	7	0.46609085581817217	144
1609	need_look	4	0.8609817515258137	225
1610	commissioned_*	3	0.92534320498761	178
1611	need_also	4	0.8000784118009651	254
1612	is_needs	7	0.8316773512376511	140
1613	hope_however	7	0.8156979774589094	191
1614	make_clear	0	0.8662899363197866	583
1615	including_*	4	0.6931554788510593	199
1616	including>*	4	0.700113115095903	173
1617	addressing_*	4	0.9143771414069563	142
1618	addressing_are	4	0.910055948529296	100
1619	require_*	1	0.8500233497528249	423
1620	keeping_*	4	0.9181248109143287	175
1621	keeping_are	4	0.8819062774052222	112
1622	enables_*	4	0.9920857471076944	120
1623	further>*	3	0.8158881846466263	235
1624	going_is	4	0.9574680775003904	709
1625	going_in	4	1.011831803592521	141
1626	hope_have	7	0.8716940075750154	429
1627	are_clearly	4	1.0083998555114102	159
1628	want_encourage	5	0.9477684477252687	137
1629	supported_have	3	0.9938554999785758	139
1630	welcome_also	7	0.903625547656146	103
1631	risen_by	2	0.986523601654741	187
1632	risen_in	2	0.9873875637308385	128
1633	pay_to	7	0.6786517135209127	253
1634	pay_for	7	0.708780110546997	186
1635	make_must	4	0.9786683571441028	439
1636	again>*	2	0.877691674313247	748
1637	ensure_also	4	0.9116778899326603	121
1638	thank>*	4	0.8809973055939639	173
1639	be_surprised	0	0.9386527261160402	196
1640	taking_is	4	0.7176220868086332	380
1641	agree_completely	7	0.4330625031886067	330
1642	is_trying	7	0.7147879831023289	201
1643	prepared_are	7	1.016737249490575	320
1644	come_have	0	0.9625171560739824	315
1645	take_is	5	0.8874308801560687	220
1646	take_seriously	5	0.8513365890460348	664
1647	be_ensure	0	0.9120460827270547	129
1648	seek_shall	5	0.876640878134948	117
1649	setting_*	4	0.818218203895222	143
1650	applies_to	0	1.0189266667748378	255
1651	increasing_*	2	0.9598908919541939	475
1652	increasing_is	2	0.9470376944272383	175
1653	published_was	3	0.907012279358672	101
1654	concerned_am	5	0.8961866287602122	146
1655	concerned_about	5	0.913595907958917	210
1656	have_get	0	0.9656908041880449	150
1657	working_well	4	0.7675808882607078	108
1658	think_been	6	0.8845847337167523	186
1659	convinced_am	5	1.057254407797119	117
1660	convinced_*	4	1.0348292904843672	181
1661	tell_must	0	0.7835788598386068	230
1662	keep_shall	6	0.9919243767742741	175
1663	disappointed_*	2	1.0119909264715132	153
1664	end_*	7	0.9401743407659254	145
1665	extend_*	4	0.8589711235739195	165
1666	support_strongly	7	0.968627207505089	147
1667	agree_about	7	0.451876686187163	398
1668	such>*	3	0.9313525245403349	693
1669	exists_*	6	0.9851183711906615	123
1670	report_*	4	0.987074551422564	397
1671	report_will	4	0.9820769113211161	234
1672	occur_*	0	0.9261784462817347	104
1673	should>be	0	0.9756372776651272	149
1674	should>*	0	0.8847949189262835	537
1675	because>of	2	1.0194865354704385	260
1676	exist_*	7	1.00114298288538	167
1677	used_in	1	1.0388906378663973	152
1678	used_are	3	1.0953201647546036	123
1679	shown_*	2	0.9545495331744329	526
1680	shown_have	2	1.0068680479628014	221
1681	with_*	7	0.9425838251520442	291
1682	enable_will	4	1.0554548131413977	292
1683	enable_*	6	1.060110430732612	399
1684	was_with	7	0.8564070383136776	114
1685	limited_*	6	0.994391767480066	109
1686	apologise_*	0	0.8217895472926493	203
1687	followed_*	3	0.9608793876934715	294
1688	remain_in	0	0.897511054961623	129
1689	continue_shall	3	0.8356865577443165	832
1690	agree_been	7	0.49693992398991427	155
1691	see>*	5	0.7890608576372634	213
1692	turn_*	0	0.9346980766739922	104
1693	see_look	2	0.9911474485606661	101
1694	move_*	7	0.9469837514344994	207
1695	happen_*	2	0.9771744003069727	354
1696	happen_not	0	0.960358074309545	104
1697	happen_will	0	0.9435062018615967	110
1698	mention_*	2	0.8255263918620035	148
1699	reassured_*	0	0.8928851384559672	151
1700	made_can	3	0.8574169970885549	117
1701	envisage_*	0	0.8589802088730798	120
1702	expressed_have	0	0.9053132177308123	159
1703	want_continue	4	0.9344259839099933	105
1704	said_are	2	0.8678274408955094	168
1705	go_to	6	0.9641766570616401	425
1706	above>*	4	1.0095727001842987	122
1707	want_have	4	0.9285683873525661	175
1708	proved_*	6	0.88849240857343	211
1709	be_available	0	0.9151267090772437	336
1710	is_consider	1	0.8052197301869611	265
1711	invite_*	1	0.8454061285078595	234
1712	bring_will	5	0.9096521050865451	323
1713	thank_first	0	0.9569518344115454	104
1714	is_simple	2	0.8428183766863987	127
1715	have_already	0	1.0117325408226514	204
1716	rather>*	2	0.9070691893924732	178
1717	say_must	0	0.8909470722074291	279
1718	say_however	0	0.8909484658311719	215
1719	is_realise	7	0.8634672564585862	115
1720	is_says	7	0.8509682948071576	530
1721	suggest_*	2	0.6559387344035463	1103
1722	provide_will	4	0.8893361405213143	466
1723	look_for	5	0.8249504427797107	122
1724	look>*	5	0.8031109455845568	181
1725	consider_carefully	1	0.7659540600600178	235
1726	meeting_*	4	0.8211617552925015	310
1727	welcome_much	7	0.9051441802332061	196
1728	consider_will	5	0.7475387101694182	784
1729	given_be	3	0.8571384629499313	301
1730	is>not	2	0.9485047670095812	210
1731	know_was	2	0.8965193705195417	265
1732	given_been	2	0.8854452055504423	249
1733	given_is	3	0.8687332978379538	285
1734	involved_been	3	0.8852972765030126	121
1735	known_*	3	0.8622116151065157	376
1736	has>*	2	1.0506637087824766	1165
1737	known_is	3	0.8861698493372013	196
1738	known_well	3	0.9349016434419418	189
1739	considering_be	3	0.9667094402858017	120
1740	awaiting_are	3	0.9867923470788463	100
1741	told_have	2	0.9135617792698187	320
1742	wait_must	5	0.9156150157308589	100
1743	wait_*	5	0.8982802784834573	328
1744	spent_on	2	0.9980314916105018	332
1745	consider_should	5	0.8269126361164978	174
1746	is_wants	2	0.8456385662548268	146
1747	states_*	2	0.9881877996449961	129
1748	think_can	6	0.8547900485898641	135
1749	be_has	0	0.9241765619505002	216
1750	are_be	6	1.0034143050214663	175
1751	sets_*	0	0.91239233060531	146
1752	one_of	0	1.082158628519298	296
1753	one>of	0	1.0830872472072564	270
1754	one_*	0	1.0822800320793995	348
1755	required_are	0	0.8858901044922287	104
1756	two>*	4	0.9841602746440317	281
1757	issued_*	3	0.9145770117046047	471
1758	indicated_*	1	0.9455440678038152	332
1759	is_perhaps	2	0.8294868599284767	226
1760	moreover>*	2	0.8822847396642929	430
1761	borne_*	6	0.9604803233203936	128
1762	saying_are	2	0.9839329781202202	123
1763	are_satisfied	3	0.9855770137757851	122
1764	offers_*	7	0.9184588071839529	159
1765	has_however	2	1.0290963120187486	123
1766	congratulate_first	0	0.9697148379270918	108
1767	engaged_are	3	0.9501591155410587	157
1768	engaged_*	3	0.9391281684108413	349
1769	know_takes	5	0.8995659832220494	175
1770	take_up	5	0.8393018978499958	305
1771	are_determined	4	0.9089713478835235	412
1772	like_know	5	0.959236538348842	197
1773	used_have	6	1.0499666756752393	140
1774	although>there	2	1.1214991872375912	149
1775	taken_was	3	0.9769726279493745	189
1776	given_by	3	0.8603260921399475	103
1777	given_was	3	0.8665804446193344	164
1778	operate_*	5	0.8961482733917103	283
1779	recognises_*	4	1.0862185843135448	204
1780	is_surprising	2	0.845571834963698	144
1781	suggest_to	2	0.7929676128888088	131
1782	work_closely	4	0.7529407777988297	215
1783	try_shall	0	0.9695566964528496	202
1784	know_has	0	0.9321782189467701	266
1785	wish_would	6	0.881702317849682	178
1786	points_*	4	0.9886593453279222	199
1787	points_out	0	1.0410212067510096	115
1788	have_said	0	0.954245163824387	204
1789	tell_should	2	0.7855374524324688	125
1790	set_are	0	1.0688529173749048	137
1791	set_clearly	0	1.061374617928443	124
1792	agree_wholly	7	0.49980029015113525	100
1793	is_currently	1	0.911508864999042	124
1794	agreed_was	3	1.0193229080492046	121
1795	look_to	5	0.8280794679435707	642
1796	say_simply	0	0.9003769799577465	145
1797	are_already	4	1.051443756397804	166
1798	met_in	3	0.8906532285348289	147
1799	am_be	0	0.9109390728650203	102
1800	let_give	2	0.7934208293421832	132
1801	deny_*	2	0.8981936306575008	154
1802	say_should	0	0.8942683944620455	256
1803	welcomed_be	0	1.075132419401061	126
1804	made_about	3	0.8452054903133395	131
1805	takes_*	3	0.9352273565699065	655
1806	wrote_to	5	0.9331419687473745	195
1807	wrote_*	2	0.9491207241490358	268
1808	said_on	2	0.8635339888621155	219
1809	speaking_*	4	0.936809960783493	111
1810	be_well	0	0.9195421844105199	250
1811	entitled_*	6	0.9397579682396016	261
1812	made_by	3	0.8545770168082665	425
1813	which>*	3	0.9982498348510213	338
1814	reviewed_*	1	0.8258969810797542	267
1815	review_*	5	0.8988200079204318	179
1816	play_will	7	0.9488110529903805	128
1817	quite>*	2	0.9247323419411858	124
1818	urged_*	3	0.8951380056080004	145
1819	want_see	4	0.8804608128990906	683
1820	say_would	0	0.893856272325179	467
1821	engaged_in	3	0.9303317992566166	252
1822	proved_has	6	0.9809959846403324	110
1823	ensure_have	4	0.889492138700564	189
1824	determined_is	4	0.9801001639693109	106
1825	get_not	2	0.9643362891452648	248
1826	made_already	3	0.8421214322880098	381
1827	made_however	3	0.8395721595390289	204
1828	discussed_in	3	0.7419524060431222	143
1829	tell_not	0	0.8804762039679968	166
1830	is_concerned	2	0.9157033101605836	126
1831	resulted_*	2	0.97025861630001	154
1832	accept_are	6	0.7434324362166692	201
1833	point_also	2	1.0928034381179923	147
1834	said_already	2	0.8632821701157372	286
1835	is_hope	7	0.8120915460260918	212
1836	agree_strongly	7	0.44432012198901577	263
1837	been_also	3	1.0709101213394625	211
1838	agree_much	7	0.4535599832617193	405
1839	assured_be	4	0.8689446672473163	162
1840	assured_can	4	0.8818122504066553	118
1841	ensure_certainly	5	0.9009550630884245	105
1842	reduced_by	2	1.0117485192926057	143
1843	led_*	4	1.0529730024211434	550
1844	deserve_*	3	0.9272027313260239	138
1845	bringing_*	4	0.8104633203206675	198
1846	bringing_are	4	0.8828462224913571	104
1847	is_makes	7	0.8624508731195684	117
1848	made_at	3	0.849010336312055	149
1849	made_as	3	0.8457287899318913	168
1850	plays_*	4	0.8390628809626387	100
1851	are_up	2	0.9805799798974191	126
1852	represents_*	2	0.9133393198108799	376
1853	is_taken	7	0.9345589180768061	433
1854	is_happening	7	0.9362900942035333	103
1855	pass_will	5	0.8617818925466919	123
1856	recognise_do	6	0.9687669034505801	273
1857	recognise_not	2	0.9317539436165345	238
1858	say_are	0	0.9005873625922285	207
1859	removed_*	2	1.0327611395039553	193
1860	what>what	2	0.9472006600909414	191
1861	made_of	3	0.8654541978307275	113
1862	increasing_are	2	0.9866699786165642	276
1863	congratulate>*	7	0.8018536114480554	100
1864	going_not	0	0.9921600419999579	282
1865	going_am	4	0.9997048164655435	246
1866	showed_*	6	0.8461997380689951	383
1867	promise_*	5	0.9588167829705035	207
1868	promise_can	5	0.9475081056455879	100
1869	raise_*	3	0.8552911878687102	389
1870	raise_will	1	0.8961036970897764	121
1871	got_have	2	0.9530102091541358	264
1872	continue_with	4	0.9068396128891067	132
1873	supported_is	7	0.9607250943755526	103
1874	speak_to	0	0.8916143762101965	111
1875	speak_*	0	0.9379694942824465	358
1876	heard_will	0	0.8800483432786771	261
1877	respond_will	5	0.808582061650946	166
1878	is_typical	2	1.0312558355130934	102
1879	after>all	2	0.8230568546416365	147
1880	appear_*	2	0.7983494410381488	213
1881	seek_will	1	0.8757050047679983	153
1882	spent_has	2	0.9954028104896312	124
1883	seeking_are	4	0.9366906773252786	404
1884	seeking_*	4	0.9051184174405944	539
1885	want_also	4	0.8566632486209557	226
1886	is_getting	7	0.9981862965698175	129
1887	have_wait	0	0.7557936584997998	303
1888	unless>*	0	0.9222742487725277	212
1889	done_will	3	1.1287331795267785	119
1890	done_on	3	1.1418360888554677	115
1891	are_keen	4	0.7321316617256662	443
1892	is_takes	6	0.9710991828137421	108
1893	put_not	2	1.1257129573664253	183
1894	need_not	7	1.011284777834533	262
1895	rather>than	2	0.8973620858452366	136
1896	am_conscious	5	0.8717548618731696	220
1897	stand_*	6	0.8362226013110015	518
1898	at>least	2	0.941126724021261	166
1899	wish_well	1	0.948917882235893	111
1900	imposed_*	6	0.9146045588462377	110
1901	managed_have	2	0.9734616681232247	106
1902	as>soon	3	0.7573514512570527	202
1903	increased_from	2	1.0349835361264885	151
1904	increased_to	2	1.0390284964065482	222
1905	visited_have	4	0.8799597840974887	317
1906	understand_however	5	0.8276927313415733	141
1907	enjoyed_*	2	1.0121380995633558	186
1908	then>*	0	1.021031693644087	453
1909	knows_as	0	0.8920402094843441	181
1910	covers_*	0	1.0126445250246887	137
1911	made>*	3	0.8206681667464554	173
1912	once>again	0	0.8442393310186348	259
1913	given_are	3	0.8733885778426176	116
1914	stated_*	1	0.8040946306696818	263
1915	is_making	6	0.9920086109651036	293
1916	agreed_has	3	0.8986350218380634	179
1917	find_is	6	0.7652339671594975	176
1918	find_would	2	1.0156103957811993	113
1919	suggesting_*	6	0.8469357718804836	145
1920	suggesting_is	6	0.8914178953133002	118
1921	found_be	1	0.9830579555985094	111
1922	be_as	0	0.9115492400650325	375
1923	is_already	6	0.9955927609537413	227
1924	contribute_*	7	0.8003694195232441	176
1925	have_can	0	0.903070683550231	324
1926	say_have	0	0.8884593406786419	109
1927	knows_full	0	0.8168647045393997	143
1928	are_about	4	0.9960453936347106	238
1929	are_concerned	4	0.9218492138825923	585
1930	explained_have	2	0.8705845733546979	203
1931	is_to	7	0.809761936045999	536
1932	think_agree	7	0.7954540013640559	321
1933	is_increased	6	0.9762617524782793	238
1934	increase_will	2	0.9579251590024315	206
1935	is_suggest	6	0.850219362060741	302
1936	expecting_*	4	0.9189082644967164	102
1937	is_welcomed	2	0.8814099943565291	103
1938	where>there	0	1.0061182206630854	133
1939	draw_certainly	1	0.8999825329572951	101
1940	encouraged_by	4	0.8645541249479786	177
1941	encouraged_have	3	0.8378082481686634	129
1942	explained_to	2	0.9465604164767593	110
1943	determined_be	1	1.0036232315707225	111
1944	carry_*	2	1.0354143953998964	216
1945	trust_*	6	0.8763605087920917	253
1946	help_not	7	0.8647154038467627	180
1947	been_already	3	1.0805513939383475	122
1948	reduced_been	2	0.9932946434339578	137
1949	reduced_has	2	0.9792351416358736	153
1950	forget_*	7	0.7892229223814855	199
1951	like_may	2	0.9840954861518663	130
1952	understand_well	0	0.9036245271000217	171
1953	be_welcome	0	0.9643546669170819	104
1954	british>*	1	0.9452141125821184	285
1955	be_then	0	0.8926700938838805	159
1956	whatever>*	0	0.9316245858789644	488
1957	confirm_certainly	0	0.9322731359882576	157
1958	help_can	4	0.8448160739936244	219
1959	have_see	6	0.9869940533906122	122
1960	is_saying	2	0.8920390018526945	101
1961	called_*	4	0.9730379038869353	305
1962	happens_*	6	1.0034194608744362	135
1963	find_will	6	0.6829102790985205	639
1964	read_have	2	0.881621715602761	317
1965	stands_*	2	0.993926493215216	172
1966	naturally>*	1	0.9272967424906141	204
1967	is_easy	7	0.9655233519279942	188
1968	see_in	2	0.9542507074801216	100
1969	leads_*	4	0.9438909229820439	109
1970	is_within	1	1.004175713234786	158
1971	running_is	3	1.0053055369394894	101
1972	brings_*	6	0.9860530870043728	167
1973	drawn_to	1	0.8716429506266602	105
1974	coming_*	4	0.8387919921752436	442
1975	underestimate_*	4	0.9403534321180315	134
1976	received_not	1	0.8244867299030036	143
1977	asked_about	2	0.8643587934474554	354
1978	provided>*	3	1.0058930160797548	126
1979	are_different	6	0.9878811373252405	100
1980	are_so	3	0.9905087388775868	128
1981	recognise_must	1	0.8711443028849599	233
1982	believe_have	6	0.7111105428361328	333
1983	is_maintain	7	0.8680934107647353	159
1984	looked_into	5	0.8532180365410006	118
1985	produce_will	4	0.9261787780263256	112
1986	is_provided	2	1.028283174349101	156
1987	be_decide	0	0.8803077380736355	113
1988	be_up	0	0.8829917250752596	104
1989	thought_should	2	0.7648845720973545	622
1990	given_in	3	0.8679478943229108	166
1991	prefer_*	6	0.840666470181711	239
1992	related_*	1	0.9055570614974657	117
1993	gone_in	2	1.076645312183391	115
1994	said>*	2	0.8381851203102438	123
1995	address_*	3	0.9303408250621096	283
1996	fallen_by	2	1.021922557707041	250
1997	reassured_be	0	0.9168649058609293	103
1998	talks_*	2	0.7418359674846993	238
1999	talks_about	2	0.7388981751175155	189
2000	entitled_are	7	0.9703316163469278	124
2001	say_in	0	0.8872617077669863	175
2002	is_talking	5	1.0351632858082624	100
2003	consulting_*	3	0.9590701019361824	373
2004	consulting_on	4	0.9643918242974369	232
2005	is_likely	7	0.9230315824860913	312
2006	depend_will	0	0.8878503444052366	241
2007	related_to	1	0.9039540790216162	101
2008	hoped_*	2	0.7763604232308665	336
2009	hoped_had	2	0.8517523148125029	103
2010	announced_was	4	0.9641373500545055	107
2011	apply_will	1	0.7801263542110913	136
2012	reflected_in	3	0.9011195750952649	151
2013	reflected_*	3	0.8801576470953857	216
2014	surely>*	6	0.5680952414175368	255
2015	wish_will	1	0.7766719716592436	114
2016	addressed_be	3	0.9631743645071451	118
2017	provided_in	4	0.9135507496894485	114
2018	made_for	3	0.8386421167376759	159
2019	take_shall	5	0.8212967096377806	630
2020	saved_*	4	1.062580444794834	134
2021	is_probably	4	0.9894166130267708	114
2022	receives_*	2	0.9941529185112079	133
2023	recall_will	2	0.831970405884293	319
2024	coming_is	4	0.9219442572153985	175
2025	recognise_should	2	0.797368930117053	269
2026	think_are	6	0.8076327769053967	389
2027	notice_*	2	0.768768296076401	284
2028	say>*	0	0.9107319760803947	144
2029	shared_*	7	0.9215741545022271	169
2030	are_grateful	4	0.8589197285016967	140
2031	is_rich	2	0.9300579775977796	133
2032	are_available	1	1.0008440783314898	360
2033	new>*	4	1.015028764108575	145
2034	answered_*	0	0.8974425279633658	388
2035	answered_have	6	0.913972465579549	160
2036	report_to	0	0.990910007448248	142
2037	prepared_not	6	0.9551354193201066	174
2038	been_never	3	1.1197753567422184	173
2039	be_wrong	0	0.9297375306900432	462
2040	seen_be	4	1.0315892351522884	155
2041	received_been	1	0.8055724254203817	105
2042	between>*	2	0.8615883927849268	216
2043	applied_*	2	1.021480209128818	215
2044	remind_is	1	0.7805043480348987	183
2045	advised_*	0	0.9017680091386266	282
2046	agree_can	7	0.46423660893144686	214
2047	learned_is	7	0.8193969671887529	256
2048	furthermore>*	2	0.8876298288009875	318
2049	are_responsible	4	0.9272008756844221	119
2050	are_indeed	4	0.8910796539999563	229
2051	hear_did	2	0.7738897089748582	109
2052	hear_not	2	0.7764570628823991	126
2053	reported_*	3	0.927724163577747	300
2054	have_then	0	0.849735857419721	104
2055	heard_say	2	0.8465630476817222	105
2056	monitor_*	5	1.0682829011175947	132
2057	carried_*	3	1.0027409584058726	470
2058	obliged_*	6	0.8900580067843903	116
2059	listened_carefully	6	1.0774412194613063	109
